ID,EID,SFID,SF,LACT,BDAT,CBRD,GNDR,BW8T,TECH,Event,AGE,Date,Remark,Protocols,Technician
10000207,840003297404675,207,10,0,12/31/2024,H    ,F     ,91,0,TOGROWR    ,1,1/1/2025,                ,                ,
11007385,840003280024329,7385,11,0,1/1/2025,X    ,F     ,124,0,TOGROWR    ,1,1/2/2025,                ,                ,
11007396,840003280024340,7396,11,0,12/31/2024,X    ,F     ,85,0,TOGROWR    ,1,1/1/2025,                ,                ,
11007397,840003280024341,7397,11,0,12/31/2024,X    ,F     ,76,0,TOGROWR    ,1,1/1/2025,                ,                ,
11007398,840003280024342,7398,11,0,12/31/2024,X    ,F     ,91,0,TOGROWR    ,1,1/1/2025,                ,                ,
11007399,840003280024343,7399,11,0,1/1/2025,X    ,F     ,82,0,TOGROWR    ,1,1/2/2025,                ,                ,
11007400,840003280024344,7400,11,0,1/1/2025,X    ,F     ,90,0,TOGROWR    ,1,1/2/2025,                ,                ,
11007401,840003280024345,7401,11,0,1/1/2025,X    ,F     ,83,0,TOGROWR    ,1,1/2/2025,                ,                ,
11007402,840003280024346,7402,11,0,1/1/2025,X    ,F     ,102,0,TOGROWR    ,1,1/2/2025,                ,                ,
11007403,840003280024347,7403,11,0,1/2/2025,X    ,F     ,81,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007404,840003280024348,7404,11,0,1/2/2025,X    ,F     ,91,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007405,840003280024349,7405,11,0,1/2/2025,X    ,F     ,93,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007406,840003280024350,7406,11,0,1/2/2025,X    ,F     ,97,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007407,840003280024351,7407,11,0,1/2/2025,X    ,F     ,109,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007408,840003280024352,7408,11,0,1/2/2025,X    ,F     ,84,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007409,840003280024353,7409,11,0,1/2/2025,X    ,F     ,104,0,TOGROWR    ,1,1/3/2025,                ,                ,
11007410,840003280024354,7410,11,0,1/3/2025,B    ,F     ,76,0,TOGROWR    ,1,1/4/2025,                ,                ,
11007411,840003280024355,7411,11,0,1/3/2025,B    ,F     ,69,0,TOGROWR    ,1,1/4/2025,                ,                ,
11007412,840003280024356,7412,11,0,1/3/2025,B    ,F     ,67,0,TOGROWR    ,1,1/4/2025,                ,                ,
11007413,840003280024357,7413,11,0,1/3/2025,B    ,F     ,99,0,TOGROWR    ,1,1/4/2025,                ,                ,
11007414,840003280024358,7414,11,0,1/4/2025,B    ,F     ,94,0,TOGROWR    ,1,1/5/2025,                ,                ,
11007415,840003280024359,7415,11,0,1/4/2025,B    ,F     ,100,0,TOGROWR    ,1,1/5/2025,                ,                ,
11007416,840003280024360,7416,11,0,1/4/2025,B    ,F     ,85,0,TOGROWR    ,1,1/5/2025,                ,                ,
11007417,840003280024361,7417,11,0,1/4/2025,B    ,F     ,73,0,TOGROWR    ,1,1/5/2025,                ,                ,
11007418,840003280024362,7418,11,0,1/5/2025,B    ,F     ,83,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007419,840003280024363,7419,11,0,1/5/2025,B    ,F     ,67,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007420,840003280024364,7420,11,0,1/5/2025,B    ,F     ,94,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007421,840003280024365,7421,11,0,1/5/2025,B    ,F     ,70,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007422,840003280024366,7422,11,0,1/5/2025,B    ,F     ,117,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007423,840003280024367,7423,11,0,1/5/2025,B    ,F     ,93,0,TOGROWR    ,3,1/8/2025,                ,                ,
11007424,840003280024368,7424,11,0,1/5/2025,B    ,F     ,81,0,TOGROWR    ,1,1/6/2025,                ,                ,
11007425,840003280024369,7425,11,0,1/6/2025,B    ,F     ,100,0,TOGROWR    ,1,1/7/2025,                ,                ,
11007426,840003280024370,7426,11,0,1/6/2025,B    ,F     ,92,0,TOGROWR    ,1,1/7/2025,                ,                ,
11007427,840003280024371,7427,11,0,1/6/2025,B    ,F     ,107,0,TOGROWR    ,1,1/7/2025,                ,                ,
11007428,840003280024372,7428,11,0,1/7/2025,B    ,F     ,115,0,TOGROWR    ,1,1/8/2025,                ,                ,
11007429,840003280024373,7429,11,0,1/7/2025,B    ,F     ,82,0,TOGROWR    ,1,1/8/2025,                ,                ,
11007430,840003280024374,7430,11,0,1/7/2025,B    ,F     ,65,0,TOGROWR    ,1,1/8/2025,                ,                ,
11007431,840003280024375,7431,11,0,1/7/2025,B    ,F     ,69,0,TOGROWR    ,1,1/8/2025,                ,                ,
11007432,840003280024376,7432,11,0,1/8/2025,B    ,F     ,84,0,TOGROWR    ,1,1/9/2025,                ,                ,
11007433,840003280024377,7433,11,0,1/8/2025,B    ,F     ,85,0,TOGROWR    ,1,1/9/2025,                ,                ,
11007434,840003280024378,7434,11,0,1/8/2025,B    ,F     ,90,0,TOGROWR    ,1,1/9/2025,                ,                ,
11007435,840003280024379,7435,11,0,1/8/2025,B    ,F     ,87,0,TOGROWR    ,1,1/9/2025,                ,                ,
11007436,840003280024380,7436,11,0,1/8/2025,B    ,F     ,82,0,TOGROWR    ,1,1/9/2025,                ,                ,
11007437,840003280024381,7437,11,0,1/9/2025,B    ,F     ,73,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007438,840003280024382,7438,11,0,1/9/2025,B    ,F     ,89,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007439,840003280024383,7439,11,0,1/9/2025,B    ,F     ,92,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007440,840003280024384,7440,11,0,1/9/2025,B    ,F     ,104,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007441,840003280024385,7441,11,0,1/9/2025,B    ,F     ,101,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007442,840003280024386,7442,11,0,1/9/2025,B    ,F     ,99,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007443,840003280024387,7443,11,0,1/9/2025,B    ,F     ,104,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007444,840003280024388,7444,11,0,1/9/2025,B    ,F     ,106,0,TOGROWR    ,1,1/10/2025,                ,                ,
11007445,840003280024389,7445,11,0,1/10/2025,B    ,F     ,110,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007446,840003280024390,7446,11,0,1/10/2025,B    ,F     ,92,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007447,840003280024391,7447,11,0,1/10/2025,B    ,F     ,84,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007448,840003280024392,7448,11,0,1/10/2025,B    ,F     ,91,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007449,840003280024393,7449,11,0,1/10/2025,B    ,F     ,105,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007450,840003280024394,7450,11,0,1/10/2025,B    ,F     ,81,0,TOGROWR    ,1,1/11/2025,                ,                ,
11007451,840003280024395,7451,11,0,1/11/2025,B    ,F     ,90,0,TOGROWR    ,1,1/12/2025,                ,                ,
11007452,840003280024396,7452,11,0,1/11/2025,B    ,F     ,87,0,TOGROWR    ,1,1/12/2025,                ,                ,
11007453,840003280024397,7453,11,0,1/11/2025,B    ,F     ,104,0,TOGROWR    ,1,1/12/2025,                ,                ,
11007454,840003280024398,7454,11,0,1/11/2025,B    ,F     ,68,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011363,840003298868268,11363,11,0,12/31/2024,X    ,F     ,85,0,TOGROWR    ,1,1/1/2025,                ,                ,
11011364,840003298868269,11364,11,0,12/31/2024,X    ,F     ,84,0,TOGROWR    ,1,1/1/2025,                ,                ,
11011365,840003298868270,11365,11,0,12/31/2024,X    ,F     ,81,0,TOGROWR    ,1,1/1/2025,                ,                ,
11011366,840003298868271,11366,11,0,12/31/2024,X    ,F     ,104,0,TOGROWR    ,1,1/1/2025,                ,                ,
11011367,840003298868272,11367,11,0,1/1/2025,X    ,F     ,72,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011368,840003298868273,11368,11,0,1/1/2025,X    ,F     ,93,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011369,840003298868274,11369,11,0,1/1/2025,X    ,F     ,95,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011370,840003298868275,11370,11,0,1/1/2025,X    ,F     ,105,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011371,840003298868276,11371,11,0,1/1/2025,X    ,F     ,92,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011372,840003298868277,11372,11,0,1/1/2025,X    ,F     ,112,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011373,840003298868278,11373,11,0,1/1/2025,X    ,F     ,83,0,TOGROWR    ,1,1/2/2025,                ,                ,
11011374,840003298868279,11374,11,0,1/2/2025,X    ,F     ,103,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011375,840003298868280,11375,11,0,1/2/2025,X    ,F     ,95,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011376,840003298868281,11376,11,0,1/2/2025,X    ,F     ,81,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011377,840003298868282,11377,11,0,1/2/2025,X    ,F     ,93,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011378,840003298868283,11378,11,0,1/2/2025,X    ,F     ,78,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011379,840003298868284,11379,11,0,1/3/2025,B    ,F     ,96,0,TOGROWR    ,1,1/4/2025,                ,                ,
11011380,840003298868285,11380,11,0,1/2/2025,X    ,F     ,97,0,TOGROWR    ,1,1/3/2025,                ,                ,
11011381,840003298868286,11381,11,0,1/3/2025,B    ,F     ,85,0,TOGROWR    ,1,1/4/2025,                ,                ,
11011382,840003298868287,11382,11,0,1/3/2025,B    ,F     ,101,0,TOGROWR    ,1,1/4/2025,                ,                ,
11011383,840003298868288,11383,11,0,1/3/2025,B    ,F     ,96,0,TOGROWR    ,1,1/4/2025,                ,                ,
11011384,840003298868289,11384,11,0,1/3/2025,B    ,F     ,83,0,TOGROWR    ,1,1/4/2025,                ,                ,
11011385,840003298868290,11385,11,0,1/4/2025,B    ,F     ,104,0,TOGROWR    ,1,1/5/2025,                ,                ,
11011386,840003298868291,11386,11,0,1/4/2025,B    ,F     ,103,0,TOGROWR    ,1,1/5/2025,                ,                ,
11011387,840003298868292,11387,11,0,1/4/2025,B    ,F     ,92,0,TOGROWR    ,1,1/5/2025,                ,                ,
11011388,840003298868293,11388,11,0,1/4/2025,B    ,F     ,98,0,TOGROWR    ,1,1/5/2025,                ,                ,
11011389,840003298868294,11389,11,0,1/4/2025,B    ,F     ,85,0,TOGROWR    ,1,1/5/2025,                ,                ,
11011390,840003298868295,11390,11,0,1/5/2025,B    ,F     ,80,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011391,840003298868296,11391,11,0,1/5/2025,B    ,F     ,100,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011392,840003298868297,11392,11,0,1/5/2025,B    ,F     ,89,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011393,840003298868298,11393,11,0,1/5/2025,B    ,F     ,90,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011394,840003298868299,11394,11,0,1/5/2025,B    ,F     ,96,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011395,840003298868300,11395,11,0,1/5/2025,B    ,F     ,97,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011396,840003298868301,11396,11,0,1/5/2025,B    ,F     ,101,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011397,840003298868302,11397,11,0,1/5/2025,B    ,F     ,104,0,TOGROWR    ,1,1/6/2025,                ,                ,
11011398,840003298868303,11398,11,0,1/6/2025,B    ,F     ,113,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011399,840003298868304,11399,11,0,1/6/2025,B    ,F     ,89,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011400,840003298868305,11400,11,0,1/6/2025,B    ,F     ,83,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011401,840003298868306,11401,11,0,1/6/2025,B    ,F     ,85,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011402,840003298868307,11402,11,0,1/6/2025,B    ,F     ,90,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011403,840003298868309,11403,11,0,1/6/2025,B    ,F     ,78,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011404,840003298868308,11404,11,0,1/6/2025,B    ,F     ,98,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011405,840003298868310,11405,11,0,1/6/2025,B    ,F     ,90,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011406,840003298868311,11406,11,0,1/6/2025,B    ,F     ,70,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011407,840003298868312,11407,11,0,1/6/2025,B    ,F     ,94,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011408,840003298868313,11408,11,0,1/6/2025,B    ,F     ,107,0,TOGROWR    ,1,1/7/2025,                ,                ,
11011409,840003298868314,11409,11,0,1/7/2025,B    ,F     ,99,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011410,840003298868315,11410,11,0,1/7/2025,B    ,F     ,78,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011411,840003298868316,11411,11,0,1/7/2025,B    ,F     ,93,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011412,840003298868317,11412,11,0,1/7/2025,B    ,F     ,97,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011413,840003298868318,11413,11,0,1/7/2025,B    ,F     ,75,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011414,840003298868319,11414,11,0,1/7/2025,B    ,F     ,85,0,TOGROWR    ,1,1/8/2025,                ,                ,
11011415,840003298868320,11415,11,0,1/8/2025,B    ,F     ,64,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011416,840003298868321,11416,11,0,1/8/2025,B    ,F     ,91,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011417,840003298868322,11417,11,0,1/8/2025,B    ,F     ,71,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011418,840003298868323,11418,11,0,1/8/2025,B    ,F     ,102,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011419,840003298868324,11419,11,0,1/8/2025,B    ,F     ,95,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011420,840003298868325,11420,11,0,1/8/2025,B    ,F     ,81,0,TOGROWR    ,1,1/9/2025,                ,                ,
11011421,840003298868326,11421,11,0,1/9/2025,B    ,F     ,78,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011422,840003298868327,11422,11,0,1/9/2025,B    ,F     ,100,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011423,840003298868328,11423,11,0,1/9/2025,B    ,F     ,98,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011424,840003298868329,11424,11,0,1/9/2025,B    ,F     ,78,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011425,840003298868330,11425,11,0,1/9/2025,B    ,F     ,85,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011426,840003298868331,11426,11,0,1/9/2025,B    ,F     ,106,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011427,840003298868332,11427,11,0,1/9/2025,B    ,F     ,80,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011428,840003298868333,11428,11,0,1/9/2025,B    ,F     ,75,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011429,840003298868334,11429,11,0,1/9/2025,B    ,F     ,70,0,TOGROWR    ,1,1/10/2025,                ,                ,
11011430,840003298868335,11430,11,0,1/10/2025,B    ,F     ,72,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011431,840003298868336,11431,11,0,1/10/2025,B    ,F     ,95,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011432,840003298868337,11432,11,0,1/10/2025,B    ,F     ,91,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011433,840003298868338,11433,11,0,1/10/2025,B    ,F     ,97,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011435,840003298868340,11435,11,0,1/10/2025,B    ,F     ,87,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011436,840003298868341,11436,11,0,1/10/2025,B    ,F     ,104,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011437,840003298868342,11437,11,0,1/10/2025,B    ,F     ,80,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011438,840003298868343,11438,11,0,1/10/2025,B    ,F     ,95,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011439,840003298868344,11439,11,0,1/10/2025,B    ,F     ,95,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011440,840003298868345,11440,11,0,1/10/2025,B    ,F     ,109,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011441,840003298868346,11441,11,0,1/10/2025,B    ,F     ,97,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011442,840003298868347,11442,11,0,1/10/2025,B    ,F     ,84,0,TOGROWR    ,1,1/11/2025,                ,                ,
11011444,840003298868349,11444,11,0,1/11/2025,B    ,F     ,92,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011445,840003298868350,11445,11,0,1/11/2025,B    ,F     ,95,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011446,840003298868351,11446,11,0,1/11/2025,B    ,F     ,52,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011447,840003298868352,11447,11,0,1/11/2025,B    ,F     ,86,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011448,840003298868353,11448,11,0,1/11/2025,B    ,F     ,106,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011449,840003298868354,11449,11,0,1/11/2025,B    ,F     ,104,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011450,840003298868355,11450,11,0,1/11/2025,B    ,F     ,82,0,TOGROWR    ,1,1/12/2025,                ,                ,
11011451,840003298868356,11451,11,0,1/11/2025,B    ,F     ,77,0,TOGROWR    ,1,1/12/2025,                ,                ,
15000302,840003290176931,302,15,0,1/7/2025,H    ,F     ,87,0,TOGROWR    ,1,1/8/2025,                ,                ,
15008011,840003290176937,8011,15,0,1/7/2025,H    ,F     ,90,0,TOGROWR    ,1,1/8/2025,                ,                ,
15008012,840003290176996,8012,15,0,1/7/2025,H    ,F     ,96,0,TOGROWR    ,1,1/8/2025,                ,                ,
15008013,840003290176983,8013,15,0,1/8/2025,H    ,F     ,80,0,TOGROWR    ,1,1/9/2025,                ,                ,
15008014,840003290176988,8014,15,0,1/8/2025,H    ,F     ,90,0,TOGROWR    ,1,1/9/2025,                ,                ,
15008015,840003290176997,8015,15,0,1/8/2025,H    ,F     ,79,0,TOGROWR    ,1,1/9/2025,                ,                ,
15008016,840003290176965,8016,15,0,1/9/2025,H    ,F     ,89,0,TOGROWR    ,1,1/10/2025,                ,                ,
15008017,840003290176967,8017,15,0,1/9/2025,H    ,F     ,89,0,TOGROWR    ,1,1/10/2025,                ,                ,
15008018,840003290176992,8018,15,0,1/9/2025,H    ,F     ,74,0,TOGROWR    ,1,1/10/2025,                ,                ,
15008019,840003290176949,8019,15,0,1/9/2025,H    ,F     ,93,0,TOGROWR    ,1,1/10/2025,                ,                ,
15008020,840003290176922,8020,15,0,1/10/2025,H    ,F     ,95,0,TOGROWR    ,1,1/11/2025,                ,                ,
15008021,840003290176980,8021,15,0,1/10/2025,H    ,F     ,92,0,TOGROWR    ,1,1/11/2025,                ,                ,
15008022,840003290176985,8022,15,0,1/11/2025,H    ,F     ,80,0,TOGROWR    ,1,1/12/2025,                ,                ,
15008023,840003290176999,8023,15,0,1/11/2025,H    ,F     ,101,0,TOGROWR    ,1,1/12/2025,                ,                ,
86011434,840003298868339,11434,86,0,1/10/2025,B    ,F     ,86,0,TOGROWR    ,1,1/11/2025,                ,                ,
